"","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"Angptl4",-0.208535943878024,10.0744319540696,-32.3185844511898,4.73515967122908e-218,3.86543646630945e-217,487.459444442735
"Arhgap45",-0.161600299158891,10.0387059965676,-32.276566551028,1.62028555425699e-217,1.31197210871011e-216,486.168138955429
"Cmtm3",-0.199454526367658,10.0749725804646,-32.2402200207287,4.69119182498701e-217,3.76802556223856e-216,485.170703422212
"Stard9",-0.219069544102615,10.0674777489298,-32.2404231838961,4.66341089964855e-217,3.76081524165205e-216,485.16279342763
"Ly6a",-0.424933284371726,10.3780750489101,-32.2119667510988,1.07122118404577e-216,8.50175542893469e-216,484.761634320812
"Ackr1",-0.14668366624155,10.005971906372,-32.2183167476577,8.89827773963774e-217,7.11862219171019e-216,484.403677181264
"Nos3",-0.208202678212738,10.0805548048269,-32.2131750188454,1.03406728380299e-216,8.23957995062143e-216,484.388420337613
"Iqgap2",-0.15289701478228,10.023718470341,-32.204741759079,1.32293727020029e-216,1.04580021359707e-215,484.041823058247
"Mall",-0.173285471223405,10.0416525103191,-32.1935392571932,1.83496259369261e-216,1.44485243597843e-215,483.748072066205
"Pcolce",-0.306475840276352,10.1964344933805,-32.1281091344097,1.2379855328787e-215,9.70969045395056e-215,482.095068480762
"Trerf1",-0.18376549543459,10.0523115984952,-32.0484859266486,1.25835607120474e-214,9.83090680628701e-214,479.543142173319
"Gcnt1",-0.171518134110197,10.0382376711689,-32.0139446947628,3.43602237655889e-214,2.673947374754e-213,478.514417487135
"Hmcn1",-0.144105179610658,10.0029461007458,-32.0073668064767,4.15997544797375e-214,3.2247871689719e-213,478.256003554156
"Slco2a1",-0.199082221199909,10.0634356801136,-32.0004332003044,5.0886301372199e-214,3.92944412140533e-213,478.166142513498
"Plcg2",-0.151473840509002,10.026708218412,-31.9708570367438,1.20147079551667e-213,9.24208304243595e-213,477.242878127469
"Tubb2b",-0.163858210500219,10.0342633586223,-31.9347026874892,3.43107680483926e-213,2.62917762822932e-212,476.208443288082
"Cp",-0.27958486763289,10.1626645345676,-31.9181640955328,5.5431394930431e-213,4.23140419316267e-212,475.943925232488
"She",-0.187059405469647,10.0591445199736,-31.9010924856932,9.09291596282112e-213,6.91476499073849e-212,475.278427461293
"Itgb4",-0.162551005437575,10.0290446726357,-31.8311311541447,6.89609951614673e-212,5.22431781526268e-211,473.200584389681
"Shank3",-0.17177773487119,10.0352305904022,-31.8071689659888,1.37915550645305e-211,1.04087208034192e-210,472.519559193994
"Ifih1",-0.179975607086067,10.050805791405,-31.7709299181343,3.93090362851675e-211,2.95556663798252e-210,471.501565843715
"Sh3bp5",-0.207433496800292,10.0855719329062,-31.765011722828,4.66378513946923e-211,3.49347201458369e-210,471.391967731831
"Il6ra",-0.20607945233445,10.0795133242446,-31.759463672888,5.47432798297372e-211,4.0853193902789e-210,471.221381281485
"Mndal",-0.226857570595801,10.1075454255134,-31.7374779769904,1.03279045610328e-210,7.67873945058203e-210,470.637106082591
"Il1rl1",-0.136523335071036,10.0065858399475,-31.6282829094332,2.40389580885405e-209,1.78066356211411e-208,467.309191808131
"Parvb",-0.16263034000638,10.0352874697982,-31.6244429486753,2.68481448565831e-209,1.98141290454488e-208,467.253770374539
"mt-Nd1",0.25629991564716,12.9243982450032,31.5623175804742,1.60252936785013e-208,1.16972946558404e-207,466.21327681256
"Mfap2",-0.200465421104534,10.0807889997779,-31.5735370985599,1.16085023586657e-208,8.53566349901888e-208,465.871786007448
"Rspo1",-0.14150509562495,10.0040442610744,-31.5691092664411,1.31839160071389e-208,9.65854652537647e-208,465.603818029794
"Ablim1",-0.365356142904963,10.3589778143074,-31.5221927234695,5.07303618770057e-208,3.68948086378224e-207,464.79654499318
"Col6a6",-0.17726898267734,10.0343994629987,-31.5134601679808,6.51803718096975e-208,4.7232153485288e-207,464.065461231446
"Klf10",-0.209499296079169,10.0882635168339,-31.5008693213039,9.35437618255678e-208,6.75406222567277e-207,463.799952180408
"Ltb4r1",-0.134092639607131,10.0069919374235,-31.4961267858254,1.07176501544705e-207,7.7105396794752e-207,463.51625846231
"Ces1d",-0.149488681666263,10.0050368606643,-31.4775412796609,1.82631830219627e-207,1.3091887470941e-206,462.979903492999
"Ntrk2",-0.249761518378639,10.1105421792142,-31.4369995056055,5.83612085318488e-207,4.16865775227491e-206,462.007762980934
"Fblim1",0.507279465576737,11.5417046912267,31.3986559563064,1.74914270654065e-206,1.24494142814281e-205,461.549339378127
"Rian",-0.262313889370532,10.1078340343679,-31.3973608847283,1.81517177945188e-206,1.28735587195169e-205,460.869508765583
"F3",-0.310326870005722,10.1826221356971,-31.381558379603,2.8525614446235e-206,2.01594448383286e-205,460.541227291063
"Serping1",-0.479316802201058,10.6165117689725,-31.3304316211503,1.22980719779621e-205,8.66061406898738e-205,459.494483811624
"Rassf2",-0.172036148234776,10.0406957194914,-31.3105017660169,2.17261739181261e-205,1.52464378372815e-204,458.274386214083
"Clec1a",-0.162118493909508,10.0367932604755,-31.3090762481638,2.2628505917519e-205,1.58241300122511e-204,458.225723325253
"Sema6a",-0.199955474571139,10.0590570312141,-31.2882628580771,4.09837242670912e-205,2.85600865972761e-204,457.671961952932
"Stab1",-0.235722715584934,10.1121282382016,-31.2664312798223,7.63897324552523e-205,5.30484253161474e-204,457.141532996848
"Gpm6b",-0.177352957262501,10.0386901254051,-31.2327757586002,1.99349981822597e-204,1.37958464929133e-203,456.055844890011
"Selplg",-0.156453918120343,10.0411724977107,-31.1954283053676,5.77383691526681e-204,3.98195649328745e-203,454.999133924054
"Bmper",-0.140137868231971,10.0016715398453,-31.1517839877879,1.9980516774304e-203,1.37323139342296e-202,453.681934880537
"Enpp6",-0.164727014817128,10.0392550062677,-31.1158901261489,5.54041492699078e-203,3.79480474451423e-202,452.735382925383
"Skap1",-0.130175187874039,10.0050875196391,-31.0911629416293,1.1179833832768e-202,7.63128589267441e-202,451.968714595372
"Ly6c1",-0.349948435321688,10.2667955274252,-31.0313670062283,6.09413875577635e-202,4.14567262297711e-201,450.698489391923
"Ly6e",-0.394031495775813,10.3890908051152,-31.013160382921,1.02075796712148e-201,6.92039299743375e-201,450.329016153843
"Cotl1",-0.194147514796025,10.0933475296353,-30.9817526107731,2.48372283907541e-201,1.67819110748338e-200,449.034808340197
"Irf1",-0.211524954506483,10.0982941732364,-30.9752350337636,2.98676409689304e-201,2.01128895413672e-200,448.857625458909
"Cdk14",-0.203975883546809,10.0807208817026,-30.8536532277925,9.2648162217615e-200,6.21799746426946e-199,445.396142194689
"Rbp1",0.460005109608458,11.5788135248629,30.8060936615546,3.54005136779873e-199,2.35219359986627e-198,444.752723970246
"Ralgps2",-0.150750616937625,10.0207516397391,-30.8197662104784,2.40835692594766e-199,1.61094108759041e-198,444.332179832212
"Myrip",-0.144328096788952,10.0155396947203,-30.8100976304143,3.16246593790851e-199,2.10831062527234e-198,444.049775136657
"Adra2a",-0.143568872522229,10.0110669881127,-30.7996077099313,4.2495816888383e-199,2.81429250916444e-198,443.745824006564
"Cadm1",-0.135580809397062,10.0030870364229,-30.7993927273806,4.27538892435145e-199,2.82203889396135e-198,443.723792570292
"Ifi27l2a",-0.343926410316584,10.2613093306164,-30.7688111204523,1.01126314857796e-198,6.63123376116696e-198,443.29207794263
"Adh7",-0.199964970313196,10.0705565987376,-30.7724950352939,9.11677282692204e-199,5.99787685981713e-198,443.091741043716
"Fmnl1",-0.142249451303046,10.0219710906503,-30.7603009582644,1.28485558361786e-198,8.39774891253501e-198,442.662100913506
"Hhip",-0.163343388354903,10.0165827325888,-30.7315096561063,2.88731598393297e-198,1.88098761168272e-197,441.842523538285
"Wnt2",-0.142582947098703,10.0122596603104,-30.6857164326861,1.04526327048257e-197,6.78742383430241e-197,440.548811206281
"Tmod2",-0.207945584168419,10.0935679558247,-30.6796352565729,1.2398566112232e-197,8.0249618849398e-197,440.525509282002
"Cebpa",-0.159503074861142,10.0232977495423,-30.6786889281414,1.27323521209264e-197,8.21442072317831e-197,440.373464839169
"Lfng",-0.146287266050406,10.0228408251589,-30.6348998239353,4.34953315529097e-197,2.79712743105529e-196,439.145158678442
"Calml4",-0.175179615585753,10.0579365863245,-30.6260151193423,5.57979918906888e-197,3.57679435196723e-196,438.962785219606
"Cbfa2t3",-0.225531106471651,10.1261020606833,-30.6065462217575,9.6287938643362e-197,6.13298972250713e-196,438.532454148077
"Mmp14",-0.261431870647417,10.15517687646,-30.6011137418715,1.12116011417318e-196,7.11847691538529e-196,438.428764354871
"Hcst",-0.133134466278602,10.0135735484498,-30.6070786460379,9.48622632660206e-197,6.06148647067224e-196,438.348116831388
"Rnf144a",-0.16426894861309,10.0321126527058,-30.5937414532792,1.37831691687306e-196,8.7235247903358e-196,438.010598055025
"Trbc2",-0.145930639820698,10.0208395293905,-30.5907428522174,1.49906672167093e-196,9.45783420612576e-196,437.905020208429
"Gm1673",-0.155880598212294,10.0270519207211,-30.5418983348167,5.88164365008378e-196,3.69914694973823e-195,436.551437863018
"Gata2",-0.174426591423135,10.0487408043009,-30.4706289043569,4.30854015290489e-195,2.70127909273034e-194,434.60221498218
"mt-Nd4",0.235786835975874,13.0117271007772,30.4309135190391,1.3047806537018e-194,8.10422766274408e-194,434.225485154249
"Vim",0.286978694485725,12.5958652525906,30.4217352137738,1.68527792862679e-194,1.04029501767086e-193,433.983677851806
"Golm1",-0.147945273875182,10.0242102790916,-30.4493265309326,7.80733454365124e-195,4.87958408978203e-194,433.963137066283
"Prox1",-0.140747093310504,10.0023850384623,-30.4473107203454,8.25896301629693e-195,5.14577134971771e-194,433.86385340377
"Fam111a",-0.178313998900363,10.0624978610172,-30.4243295294344,1.56769472708983e-194,9.70708809343549e-194,433.339415513669
"Bmp6",-0.219236807365407,10.1008386655068,-30.406270852061,2.59332186711897e-194,1.59589037976552e-193,432.899178625917
"Ccl21a",-0.196785908715276,10.0275047245804,-30.4009485466138,3.00788222474308e-194,1.83968331788567e-193,432.621261337108
"Reln",-0.15164258361845,10.0053345039947,-30.4013310399615,2.9759980703222e-194,1.82576568731423e-193,432.589403982947
"Klhl6",-0.144310771861784,10.0224286267255,-30.3951680812887,3.53344853110702e-194,2.15454178726038e-193,432.45144901111
"Arap3",-0.170756709256713,10.0397113674714,-30.3859096844232,4.57291673740865e-194,2.77988859416939e-193,432.226126351711
"Ddit4",-0.182518957787593,10.0587433412221,-30.3720498621934,6.72661016920543e-194,4.07673343588208e-193,431.874938373378
"mt-Atp6",0.191876163638334,13.4338467619526,30.3364093479704,1.81340952887561e-193,1.09571572741729e-192,431.582600341993
"Igfbp5",-0.507857792358614,10.590724171343,-30.317008134564,3.11010136777628e-193,1.86792874941518e-192,430.960075567625
"Dtx1",-0.133794384075072,10.0014344860282,-30.327869172228,2.2995231987672e-193,1.38525493901639e-192,430.538662947902
"Rasip1",-0.216920273093953,10.0917173389727,-30.3126843093011,3.50727481530473e-193,2.10016456006271e-192,430.281661869455
"Stmn2",-0.185384975754662,10.0550385208429,-30.306302227434,4.18793661432011e-193,2.50026066526574e-192,430.041386041154
"Ptpre",-0.161519223949544,10.0389546250502,-30.3026403921664,4.63651381053866e-193,2.75982964913015e-192,429.911561210093
"Myoc",-0.153422835078526,10.0038339408586,-30.3017429426018,4.75358657999854e-193,2.82111963204661e-192,429.818273818264
"Rpl37a",-0.287594581698528,12.0975236767175,-30.2669755477197,1.24843894049744e-192,7.36542147786099e-192,429.697270413796
"Rnasel",-0.145989393261262,10.0213570702353,-30.2825247679237,8.10718791065094e-193,4.79715260985263e-192,429.319692647033
"Spon2",-0.130480640855358,10.0004440861565,-30.230446334389,3.43979645106781e-192,2.02340967709871e-191,427.834091267832
"Irf6",-0.145364273129568,10.0203735171991,-30.1631955110587,2.21681284159861e-191,1.30018348480857e-190,426.012696326405
"Plk2",-0.175290174669588,10.0536103457285,-30.1560207722215,2.70377620659413e-191,1.5765458930578e-190,425.876877208517
"Ptpn13",-0.163800228826787,10.0319203102084,-30.1569761215297,2.63322668353376e-191,1.53989864534138e-190,425.862411882083
"Mmp3",-0.221799614824105,10.0638473854066,-30.1293057038492,5.66162249784827e-191,3.29164098712109e-190,425.155282264135
"Deptor",-0.173849295527283,10.0433268451056,-30.1120774699491,9.11602148364043e-191,5.28465013544373e-190,424.643858469861
"Sptbn1",-0.479960192378098,11.2837739542238,-30.0564820370203,4.23335408929982e-190,2.43997353850134e-189,423.879914492062
"Clec4b1",-0.129033777087116,10.0053276933488,-30.0790552758485,2.2700600529307e-190,1.3121734410004e-189,423.659048564234
"Ramp2",-0.316226323018125,10.2528561760314,-30.0483897717668,5.29258170727954e-190,3.0417136248733e-189,423.22292102934
"Lgals3bp",-0.191984558858303,10.0755229302736,-30.0281727980569,9.24412811720401e-190,5.29749462303955e-189,422.388838208237
"Samsn1",-0.133929086622727,10.0176484982841,-30.0155075878534,1.31076680296138e-189,7.4900960169222e-189,421.932225146646
"Il2rg",-0.145146146501865,10.0309442999829,-29.986399409503,2.92333905605275e-189,1.66572025985911e-188,421.157242375713
"Steap3",-0.219166559794282,10.1143055525784,-29.9746269689252,4.04284024054894e-189,2.29706831849372e-188,420.979784411276
"Klk10",-0.140148227971464,10.0097552231985,-29.9741938281759,4.09134776261818e-189,2.31804405814061e-188,420.779398464034
"Plbd1",-0.137847276894254,10.0185167270268,-29.9403496028371,1.03850297972362e-188,5.86724847301481e-188,419.866349888648
"Cysltr1",-0.123841218267092,10.001446569881,-29.9162015165545,2.01752035560953e-188,1.13663118625889e-187,419.168601033754
"Shtn1",-0.143921448472343,10.0219450439759,-29.902686985489,2.92511313887875e-188,1.64332198813413e-187,418.83856371802
"Pkn3",-0.157268964507402,10.0305921470391,-29.8982066195058,3.30835401298951e-188,1.85341961512017e-187,418.731840449184
"Bgn",0.4253453544284,12.1373018851681,29.8387560543792,1.69227364232375e-187,9.42770831378135e-187,417.897033434774
"Arhgap30",-0.151798724577208,10.0351688406053,-29.8430666801561,1.50353116952636e-187,8.39961547221433e-187,417.22955140603
"H2-Q4",-0.189446160466405,10.0774425006167,-29.8352149729399,1.86489987350198e-187,1.03605548527888e-186,417.089876232798
"1700025G04Rik",-0.202937332100682,10.0840502934918,-29.8305249318208,2.12090679259544e-187,1.17501761362628e-186,416.973146557118
"Inpp5d",-0.149177837629733,10.0312262035177,-29.8245686652411,2.49723779476402e-187,1.37968938937239e-186,416.714873643145
"Adcy4",-0.163484022396105,10.0417491599493,-29.8054295990207,4.22010751751664e-187,2.32512810882459e-186,416.209595024272
"Col14a1",-0.397335520915201,10.3946300615162,-29.7659149076187,1.24562263682358e-186,6.84408042210759e-186,415.641745095668
"mt-Nd2",0.23016398172644,13.0873735399804,29.741992395331,2.39724994365484e-186,1.3111215484406e-185,415.221946028578
"Rgs5",0.598447991623884,11.323546595673,29.7231135231503,4.0175382590734e-186,2.18344470601815e-185,414.719439571544
"Dock2",-0.156466152622491,10.0476490413404,-29.7419603511219,2.3993524336463e-186,1.3111215484406e-185,414.486712733354
"Lcp1",-0.177604769629108,10.0783177926047,-29.7289005118882,3.42952325353321e-186,1.86895000192546e-185,414.185594837747
"Sik1",-0.185221929558347,10.072708620761,-29.7065930781327,6.31095795130262e-186,3.42057341534017e-185,413.563985931514
"Ptprc",-0.199529829096942,10.0956720615167,-29.691630574684,9.49851242081463e-186,5.13433103827818e-185,413.198742740541
"Dock9",-0.237627920462669,10.1218990450776,-29.6829982099111,1.20243612715553e-185,6.48213545636405e-185,413.003231185498
"Grasp",-0.180769325572488,10.0617901332884,-29.6787704704156,1.34960581561597e-185,7.25594524524714e-185,412.785215618971
"Mrgprg",-0.134879980726353,10.0029778079027,-29.671470162758,1.6473327248868e-185,8.83288324336085e-185,412.474064971932
"Lck",-0.125751135230137,9.99994036305914,-29.6518997704267,2.81046932331939e-185,1.50292477182855e-184,411.934179710461
"Hspb1",0.474851904536887,11.5769594250004,29.6043748962712,1.02714144591011e-184,5.4635183293091e-184,411.50219910413
"Fosb",-0.512147962253758,10.7158632644564,-29.6034976960508,1.05199118533979e-184,5.58085509464077e-184,411.398815929326
"Itk",-0.122804397348519,10.0006355091489,-29.6108592711608,8.60752600763914e-185,4.59068053740754e-184,410.817576849851
"Cd27",-0.121716815436605,9.9989989063022,-29.5803700384764,1.97533097824532e-184,1.04514866573826e-183,409.984322510234
"Ecscr",-0.223103971706623,10.1266324477468,-29.5655066275903,2.96071957604813e-184,1.5623850005531e-183,409.810187406925
"Nsg1",-0.177845724295814,10.0561804004716,-29.5567817237701,3.75433819093685e-184,1.97596746891413e-183,409.452308418635
"Neurl3",-0.145973620147423,10.033259661014,-29.5303838169536,7.69883288931399e-184,4.04138209412808e-183,408.693669929549
"Heg1",-0.349719002636212,10.3477376002276,-29.5028605920797,1.62690990260254e-183,8.51785289320703e-183,408.42691128994
"Arrb1",-0.199326574571627,10.0974705281835,-29.4696163222614,4.01334196790407e-183,2.0957399310204e-182,407.16044538498
"Cd3e",-0.124857452046879,10.0003255668001,-29.4602409625088,5.1764143527704e-183,2.69604914206792e-182,406.724796891616
"Gbp4",-0.162535478214107,10.035571750723,-29.4467151748643,7.47184608338628e-183,3.87142284113279e-182,406.427334804502
"Mcpt4",-0.145477770465957,10.0004500632119,-29.4489831391602,7.02594365226061e-183,3.6498408583172e-182,406.420028407821
"Sox7",-0.14740730171347,10.0217007034907,-29.4451779743324,7.79003942470395e-183,4.02586016780566e-182,406.359416078276
"Ptgfrn",-0.230397701166343,10.1340862671468,-29.4042247790596,2.36466743776376e-182,1.21890074111534e-181,405.448347049882
"Bcl11b",-0.123738031750008,10.0011427387244,-29.3903924054348,3.43970593506761e-182,1.76848634193708e-181,404.834747755851
